,Date,Average
0,2019-01-31,2650.0
1,2019-02-28,
2,2019-03-31,
3,2019-04-30,
4,2019-05-31,14914277.200000001
5,2019-06-30,604983.0
6,2019-07-31,454022.5
7,2019-08-31,354113.5
8,2019-09-30,590922.0
9,2019-10-31,211363.6
10,2019-11-30,0.0
